Run,Model,Observed,Predicted,Delta
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,0,1
78,baseline + ancestry,1,1,0
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,1,1,0
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,1,1,0
78,baseline + ancestry,1,1,0
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,0,1,-1
78,baseline + ancestry,0,0,0
78,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,1,1,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,1,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,1,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,1,1,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,1,1,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,1,1,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,1,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,1,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,0,1
79,baseline + ancestry,1,1,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,1,0,1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,1,-1
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
79,baseline + ancestry,0,0,0
